,Author,Text,Time,Like Count,Currency ISO Code,Url,target
931,catapultcap,For the Euro (EUR) that rate is set by the ECB and is currently -0.48%. One of the most common systematic strategies employed by macro hedge funds is to exploit these interest rate differentials via borrowing in the lower rate currency and lending in the higher rate currency...,2021-01-08 01:11:33+00:00,1,EUR,https://twitter.com/catapultcap/status/1347350192111185920,1.0
932,forextrader755,"Euro Latest: EUR/USD Edging Lower, Inflation Remains Weak, Sentiment Subdued: Euro edging lower amid a renewed bid in the greenback. EU inflation remains subdued.",2021-01-07 22:17:32+00:00,0,EUR,https://twitter.com/forextrader755/status/1347306401165570048,1.0
933,ProduktTimeline,Implantatnavigator Category: Software Item number: 21703994 Vendor: https://t.co/WSWrb7C3Iw Currency: EUR Price: EUR297.99 Ship Price: DE:::0.00 EUR Implantatnavigator ab 297.99 EURO Klinische Tipps und Tricks zu... - https://t.co/tlW6tYIaag,2021-01-07 18:43:30+00:00,0,EUR,https://twitter.com/ProduktTimeline/status/1347252539251679232,1.0
934,ThatKyleMalone,"@Ebonscale It survived the violence and enslavement of Europeans, Africans, and Indegenous peoples in history. Actions from hundreds of years ago. It's European history tho. For now all of the horrific things Eur did for 100s of yrs before USA is non-material. Only Hitler matters in Euro.",2021-01-07 17:44:53+00:00,0,EUR,https://twitter.com/ThatKyleMalone/status/1347237788291395584,1.0
935,Francesc_Forex,"Credit Suisse: #EURUSD trend stays seen bullish for 1.2355 and eventually our 1.2518/98 core objective.

#forex #fx $EURUSD #Euro #EuroDollar #EUR #fxstreet #currencies #currency #forextrading #currencytrading #forexmarket #currencymarket #forextrade #forexmentor #forexmoney https://t.co/rOKxaf9Pse",2021-01-07 17:09:09+00:00,2,EUR,https://twitter.com/Francesc_Forex/status/1347228793270841345,1.0
936,denimchicky,"looking at different euro zone countries' coin designs that have a different image for every denomination. meanwhile 1 &amp; 2 eur, 10, 20, and 50 cents, and 1, 2, and 5 cents have the same ugly design each in germany",2021-01-07 16:57:42+00:00,0,EUR,https://twitter.com/denimchicky/status/1347225914741059585,1.0
937,robhawcroft,"Everyone is bearish USD, but a steepening of the US curve will draw in EUR and JPY fins carry/ QE leakage flows &amp; could take the Euro back down to 1.15 or so, or lower. 
&amp; all the best with the new job @Brad_Setser @RobinBrooksIIF @PrivateerFX @themarketear @SergiLanauIIF $EUR https://t.co/uSHqklZNv9",2021-01-07 16:02:18+00:00,0,EUR,https://twitter.com/robhawcroft/status/1347211969120636929,1.0
938,TesterHeidi,"EURO TO DOLLAR FORECAST FOR TOMORROW, WEEK AND MONTH. EUR TO USD TODAY - 30 RATES https://t.co/bapzABnltn",2021-01-07 14:37:57+00:00,0,EUR,https://twitter.com/TesterHeidi/status/1347190743430008834,1.0
939,Francesc_Forex,"DBS Private Bank 1/8: #EURUSD: Watching out for signs of correction
#EUR has gone a long way since we expressed our bullish slant from last March. #EUR has muscled a 1.2325 high since and has not seen any meaningful downside correction on its 15.8% upside advance. $EURUSD #Euro https://t.co/k9LdB8sAAs",2021-01-07 13:16:02+00:00,1,EUR,https://twitter.com/Francesc_Forex/status/1347170126567796736,1.0
940,HYCM,"💶💵EUR/USD Price Analysis: Corrective downside could test 1.2200

[For more news, follow us]    
#forex #forexmarket #thursdaymorning #ThursdayMotivation #euro",2021-01-07 12:05:06+00:00,0,EUR,https://twitter.com/HYCM/status/1347152279493877760,1.0
941,eBargainsToday,"Euro Latest: EUR/USD Edging Lower, Inflation Remains Weak, Sentiment Subdued: Euro edging lower amid a renewed bid in the greenback. EU inflation remains subdued. Read… https://t.co/Bns0cuDuas  | https://t.co/FHLhKCQA7o  | https://t.co/FHLhKCQA7o #cryptocurrency #Bitcoin #Forex",2021-01-07 11:52:03+00:00,0,EUR,https://twitter.com/eBargainsToday/status/1347148994460307456,1.0
942,Forexmkts,$EUR - BOG PRES. DR. WEIDMANN: THE TOTAL NATIONAL DEBT OF THE EURO AREA COUNTRIES IS LIKELY TO HAVE EXCEEDED ANNUAL ECONOMIC OUTPUT FOR THE FIRST TIME LAST YEAR. 1/2,2021-01-07 11:11:06+00:00,1,EUR,https://twitter.com/Forexmkts/status/1347138686291484674,1.0
943,ICEH_Invest,"""Euro Latest: EUR/USD Edging Lower, Inflation Remains Weak, Sentiment Subdued"" https://t.co/Z76wtOmY5l https://t.co/7W7AcPl5cc",2021-01-07 11:03:12+00:00,0,EUR,https://twitter.com/ICEH_Invest/status/1347136700359843842,1.0
944,sueyangfx,"Euro Latest: EUR/USD Edging Lower, Inflation Remains Weak, Sentiment Subdued #money #currency #fx #markets #EURnews https://t.co/hOoXe28ixd",2021-01-07 10:56:32+00:00,0,EUR,https://twitter.com/sueyangfx/status/1347135021455388672,1.0
945,HichFX,"Euro Latest: EUR/USD Edging Lower, Inflation Remains Weak, Sentiment Subdued | #Forex",2021-01-07 10:50:28+00:00,0,EUR,https://twitter.com/HichFX/status/1347133497505406977,1.0
946,ronynehme,"Short-term trading opportunity on EUR/USD now!
The Euro dropped to support and 200-period MA at 1.2255 with RSI about to signal ""oversold"" soon
BUY 1.2250 target 1.2305

#TradingSignals #ForexSignals #EURUSD #Forex #SwingTrading #DayTrading #TradeIdeas #Money #Profits https://t.co/RuGNKIADCZ",2021-01-07 10:37:35+00:00,0,EUR,https://twitter.com/ronynehme/status/1347130254981271557,1.0
947,HYCM,"💶💴EUR/JPY Price Analysis: Further gains likely near-term

[For more news, follow us]    
#forex #forexmarket #thursdaymorning #ThursdayMotivation #euro",2021-01-07 10:18:13+00:00,0,EUR,https://twitter.com/HYCM/status/1347125377836212227,1.0
948,Eightcap_aufx,"Euro area annual inflation stable at -0.3%

#inflation #eur #eurostat https://t.co/5Ki0PHC9Zc",2021-01-07 10:11:31+00:00,0,EUR,https://twitter.com/Eightcap_aufx/status/1347123694917742594,1.0
949,HYCM,"💶💵EUR/USD accelerates losses below the 1.2300 mark

[For more news, follow us]    
#forex #forexmarket #thursdaymorning #ThursdayMotivation #euro",2021-01-07 09:45:12+00:00,0,EUR,https://twitter.com/HYCM/status/1347117069716873217,1.0
950,cabana_capitals,"EUR/NZD: the pair established bearish outlook 
Read Our Blog : https://t.co/FrW87hqLwM
#Forex #Trading #Euro #millionairemindset https://t.co/6Fn4bUEUB2",2021-01-07 08:25:47+00:00,1,EUR,https://twitter.com/cabana_capitals/status/1347097083904356352,1.0
951,FRobot999,"EUR/USD eases towards 1.2300 amid US dollar comeback

EUR/USD drops back towards 1.23, as the US dollar rebounds after tumbling on expectations for bigger fiscal stimulus under the Democrat-controlled Senate. The euro bulls could regain control if the German data beats estimates",2021-01-07 06:14:30+00:00,0,EUR,https://twitter.com/FRobot999/status/1347064047506657287,1.0
952,Mirko_C74,"【Stock】﹝January 6, 2021 at 06:49AM﹞EUR to CNY is 7.9606 #euro #yuan #rate",2021-01-07 05:49:05+00:00,0,EUR,https://twitter.com/Mirko_C74/status/1347057649062440964,1.0
953,CurrencyBuzzer,Latest rate of US Dollar to Euro ( USD to EUR ) USD/EUR is 0.81 . #Euro #EUR #USDTOEUR #forex #currency . check updates on this url https://t.co/SK5kZrSjro,2021-01-06 23:00:07+00:00,1,EUR,https://twitter.com/CurrencyBuzzer/status/1346954731818807310,-1.0
954,ADFCFUTUREFOREX,"EURUSD
======

How far the sub-wave can go ?

#eurusd #eur #usd #forex #fx #currency #currencies #trading #analysis #euro #europe #adfc #chart #trend #ecb #elliotwave #profit #money #management #broker #risk #reward https://t.co/lupwVWCmBt",2021-01-06 22:52:03+00:00,2,EUR,https://twitter.com/ADFCFUTUREFOREX/status/1346952700269907970,-1.0
955,A_Sovereign_Man,"@SantiagoAuFund Bitfinex supports US Dollar (USD), Euro (EUR), Great British Pound (GBP), Japanese Yen (JPY) and Chinese Yuan (CNH).",2021-01-06 19:12:22+00:00,2,EUR,https://twitter.com/A_Sovereign_Man/status/1346897414125285376,-1.0
956,scherloaUCI,"@elonmusk that was my stealth call center job hit on eur/usd, from the base point of 1.23338, it was +20 to euro vs -50 to usd at 1.2270, though the BIG TYMERS allianace = davron karimov = on milo parker's , eur/cad sale or sell, gbpjpy, gbpcad, euraud, eurnzd, cadjpy, ****eur/usd not part",2021-01-06 17:35:07+00:00,0,EUR,https://twitter.com/scherloaUCI/status/1346872940831227905,-1.0
957,JamesCo49477678,"Pppoker 5star club.
Regulor freerolls 
Euro curency,many deposit options
Neteller EUR
Neteller USD
Skrill EUR
Skrill USD
BTC
USDT ERC20
ETH
PokerStars(playe transfer)
Muchbetter
LuxonPay.
Telegram messanger.
Safe and secure :). https://t.co/vuz81bnBVh",2021-01-06 16:34:46+00:00,0,EUR,https://twitter.com/JamesCo49477678/status/1346857752530829313,-1.0
958,JamesCo49477678,"@PokerTalking Pppoker 5star club.
Regulor freerolls 
Euro curency,many deposit options
Neteller EUR
Neteller USD
Skrill EUR
Skrill USD
BTC
USDT ERC20
ETH
PokerStars(playe transfer)
Muchbetter
LuxonPay.
Telegram messanger",2021-01-06 16:34:44+00:00,0,EUR,https://twitter.com/JamesCo49477678/status/1346857745031417856,-1.0
959,sonalgupta0297,EUR/USD: Here’s why the euro is in an unstoppable rally https://t.co/JEgmWh7yKm,2021-01-06 14:49:50+00:00,0,EUR,https://twitter.com/sonalgupta0297/status/1346831346585374720,-1.0
960,MishraRutuja,EUR/USD: Here’s why the euro is in an unstoppable rally https://t.co/xisXE9E5t3,2021-01-06 14:03:35+00:00,0,EUR,https://twitter.com/MishraRutuja/status/1346819708302073862,-1.0
961,mehabecapital,The issue for the ECB isn't whether EUR/$ is 1.22 or 1.23. It's that Euro could be going MUCH higher - https://t.co/deomCSH685 https://t.co/5CGJISDunz,2021-01-06 14:01:51+00:00,0,EUR,https://twitter.com/mehabecapital/status/1346819270135709697,-1.0
962,InvezzPortal,EUR/USD: Here’s why the euro is in an unstoppable rally - https://t.co/YfbXcBppEf https://t.co/DujOdjd6A4,2021-01-06 13:46:40+00:00,0,EUR,https://twitter.com/InvezzPortal/status/1346815449531641856,-1.0
963,InvezzPortal,EUR/USD: Here’s why the euro is in an unstoppable rally recently - https://t.co/YfbXcBppEf https://t.co/zF9cmzl1wq,2021-01-06 13:40:21+00:00,0,EUR,https://twitter.com/InvezzPortal/status/1346813858179149824,-1.0
964,RobinBrooksIIF,"The issue for the ECB isn't whether EUR/$ is 1.22 or 1.23. It's that Euro could be going MUCH higher, given markets believe in US reflation and are pushing USD a lot lower. The way for the ECB to address this is to elevate the urgency of deflation risk, not talk about the Euro... https://t.co/1kvnxYQO98",2021-01-06 13:14:33+00:00,29,EUR,https://twitter.com/RobinBrooksIIF/status/1346807367330099201,-1.0
965,Mj4051060787,"@vodafoneNL has been exploiting me since October 2020. First, they took the sum of 690.66 EUR from my account, and now they are taking 48.56 Euro each month for just a sim contract that is supposed to be 15-20Eur per month.  STOP STEALING FROM ME.",2021-01-06 13:08:46+00:00,0,EUR,https://twitter.com/Mj4051060787/status/1346805912120545281,-1.0
966,Mj4051060787,"@vodafoneNL has been exploiting me since October 2020. First, they took the sum of 690.66 EUR from my account, and now they are taking 48.56 Euro each month for just a sim contract that is supposed to be 15-20Eur. STOP stealing from me.",2021-01-06 13:04:23+00:00,0,EUR,https://twitter.com/Mj4051060787/status/1346804807932248064,-1.0
967,Mj4051060787,"If you live in the Netherlands and need an abonnement, please avoid @vodafoneNL. @vodafoneNL has been exploiting me since October 2020. First, they took the sum of 690.66 EUR from my account, and now they are taking 48.56 Euro each month for just a sim contract that I hardly use.",2021-01-06 12:54:01+00:00,0,EUR,https://twitter.com/Mj4051060787/status/1346802198378905601,-1.0
968,exchangeratesuk,British Pound to Euro (GBP/EUR) Exchange Rate Struggles to Recover as Euro Resilient https://t.co/M6RDgpVEC4,2021-01-06 11:41:04+00:00,0,EUR,https://twitter.com/exchangeratesuk/status/1346783840019353601,-1.0
969,gideon_,"Post-Brexit GBP recovery in full effect..

🇬🇧🎉

#Brexit #BrexitReality #brexitshambles #BrexitBritain #BrexitLies #BrexitChaos #BrexitDeal #ToryBrexit #Brexiteer #Brexidiots #Brexshit #BorisJohnson #Boris #GBP #GBPTOEUR #EUR #currency #pound #euro #BrexitDisaster #BrexitIsland https://t.co/WVfRuyTTxF",2021-01-06 11:18:12+00:00,1,EUR,https://twitter.com/gideon_/status/1346778087682428930,-1.0
970,QuickFXUK,"EUR/USD Forecast: Euro rides the blue wave higher, why there is room for more gains
https://t.co/1W39iScoyc",2021-01-06 10:29:16+00:00,0,EUR,https://twitter.com/QuickFXUK/status/1346765771666567168,-1.0
971,costanit691,"TACVASEN Men Army Military Shirts Airsoft Tactical Combat Shirt Pullover T-Shirt
US/Euro Size XXS-2XL, 100% Money Guarantee!
Price:US $27.99
Approximately EUR 22.80
Buy It Now➡️➡️https://t.co/rlC2QIs5Ss",2021-01-06 10:01:16+00:00,0,EUR,https://twitter.com/costanit691/status/1346758727215558656,-1.0
972,CostasSpag,"TACVASEN Men Army Military Shirts Airsoft Tactical Combat Shirt Pullover T-Shirt
US/Euro Size XXS-2XL, 100% Money Guarantee!
Price:US $27.99
Approximately EUR 22.80
Buy It Now➡️➡️https://t.co/wLq1Zq7EXe",2021-01-06 10:01:03+00:00,0,EUR,https://twitter.com/CostasSpag/status/1346758673507475456,-1.0
973,dextrex_,What I am saying is that the EUR/USD rate is very important if you are investing in the longer term. As all pairs are traded against USD(T) and not against the Euro.,2021-01-06 09:57:01+00:00,0,EUR,https://twitter.com/dextrex_/status/1346757656669782017,-1.0
974,AktienTrader1,"EUR-USD-Long-CFD-Hedge-Investment: 
Looks like the USD is dying when it is so weak against the Shit-Euro. #EURUSD #Forex https://t.co/DR7aaUDobz",2021-01-06 09:49:41+00:00,1,EUR,https://twitter.com/AktienTrader1/status/1346755810924388352,-1.0
975,FXstreetReports,"EUR/USD Forecast: Euro rides the blue wave higher, why there is room for more gains By @forexcrunch https://t.co/PYEBWeleyC #EURUSD",2021-01-06 08:50:17+00:00,0,EUR,https://twitter.com/FXstreetReports/status/1346740860877201408,-1.0
976,ForexBonus30Usd,"Trading plan for EUR/USD on January 6. COVID-19 incidence grew again. The euro is trying hard to remain rising. 
Forex No Doposit Bonus ?https://t.co/9Nnk8GKZC4 ?
#forex #forextrader #forexsignals #forextrade #forexmoney #forexstrate... https://t.co/rri8mcyY53",2021-01-06 08:35:04+00:00,0,EUR,https://twitter.com/ForexBonus30Usd/status/1346737031372804098,-1.0
977,marcocastiello,"@imaginecurve Multiple currency on a single card (my @StarlingBank card support both euro and pound) and different default cards for different currencies, so if I pay something in GBP it goes on a card while in EUR on another without me switching card every time",2021-01-06 08:06:51+00:00,1,EUR,https://twitter.com/marcocastiello/status/1346729930604867584,-1.0
978,FXstreetReports,"EUR/USD outlook: Euro rises to new 32-month high, eyes key barriers at 1.25 zone https://t.co/AjfcgH19nA #EURUSD #SupportResistance",2021-01-06 07:55:44+00:00,0,EUR,https://twitter.com/FXstreetReports/status/1346727134660861954,-1.0
979,Mirko_C74,"【Stock】﹝January 5, 2021 at 06:49AM﹞EUR to CNY is 7.9343 #euro #yuan #rate",2021-01-06 05:49:04+00:00,0,EUR,https://twitter.com/Mirko_C74/status/1346695257325531136,-1.0
980,MrTempter,EUR/USD forecast: Euro continues to rally within the contracting wedge formation https://t.co/74ytOSaKhC,2021-01-06 05:30:08+00:00,0,EUR,https://twitter.com/MrTempter/status/1346690491547582465,-1.0
981,CurrencyBuzzer,Latest rate of US Dollar to Euro ( USD to EUR ) USD/EUR is 0.81 . #Euro #EUR #USDTOEUR #forex #currency . check updates on this url https://t.co/SK5kZrSjro,2021-01-05 23:00:04+00:00,3,EUR,https://twitter.com/CurrencyBuzzer/status/1346592329562521600,1.0
982,andromedas13,Forex Analysis &amp; Reviews: EUR/USD: plan for the European session on January 5. COT reports (analysis of yesterday's deals). Euro buyers do not have enough strength to overcome last year's high - Global FX Trading Group Inc. - https://t.co/qo8ZlqwYpp https://t.co/jmh9wPPtH6,2021-01-05 21:36:08+00:00,0,EUR,https://twitter.com/andromedas13/status/1346571205797675009,1.0
983,IsmashF,"EURUSD forcast

forecasts EUR/USD at 1.16 at the end of March 2020, ahead of a further rise to 1.18 by the end of June 2020. According to the bank, Eurozone growth will pick up as US growth starts to slow. In addition, the euro will be supported by political factors https://t.co/oqPuhFBbVN",2021-01-05 20:49:46+00:00,0,EUR,https://twitter.com/IsmashF/status/1346559539596943360,1.0
984,actalix,@RealVisionBot @RealVision The Euro accounts for 60% of the DXY so it's strange to see expectations of lower values for both the USD and EUR...,2021-01-05 20:45:28+00:00,1,EUR,https://twitter.com/actalix/status/1346558458422845440,1.0
985,mycurrencyworld,"Check out #ETH to EUR, USD and GBP currency converter
#Ethereum increased +623.62% 📈💶🇪🇺 against #Euro in the last year.
https://t.co/iHquY2J6g7
#cryptocurrencies #ETH #USDINR #USDT #GBPUSD #XLM https://t.co/B4Uz60Jbi2",2021-01-05 18:30:06+00:00,1,EUR,https://twitter.com/mycurrencyworld/status/1346524389622296580,1.0
986,JP46251093,@RTS_Gamer321098 Yes - about £30k per man woman &amp; child at present and of course I would rather be shouldering £2Tr with 70m in a country with its own currency and Central Bank than Eur 300b among 6.8m and dependent on the Euro &amp; its central bank.,2021-01-05 16:57:25+00:00,0,EUR,https://twitter.com/JP46251093/status/1346501066947514369,1.0
987,MadThunderdome,"@FoolAllTheTime @s1ksh Recent rally in Euro could be problematic for them.  I remember their margins very sensitive to USD/EUR exchange rate (most of costs in Europe, sales in USD).",2021-01-05 14:31:30+00:00,3,EUR,https://twitter.com/MadThunderdome/status/1346464343563636736,1.0
988,DailyFX,"The ongoing weakness of the US dollar, coupled with a modicum of Euro strength is lifting EUR/USD ever higher and back towards highs seen nearly three years ago. Get your $EURUSD market update from @nickcawley1 here:https://t.co/lnsyE8asbA https://t.co/hQ8FCJegUg",2021-01-05 14:30:09+00:00,6,EUR,https://twitter.com/DailyFX/status/1346464004676464640,1.0
989,Stuttgart1988,"@davidmcw EUR 100 billion of orders for Italy 15 years today too, yield around 1%. Bloody Euro!",2021-01-05 14:15:40+00:00,0,EUR,https://twitter.com/Stuttgart1988/status/1346460361768263686,1.0
990,HYCM,"💶💵EUR/USD Price Analysis: Door open for the continuation of the uptrend

[For more news, follow us]    
#forex #forexmarket #tuesdaymotivations #tuesdaythoughts #euro",2021-01-05 14:05:04+00:00,0,EUR,https://twitter.com/HYCM/status/1346457692055998470,1.0
